JSUF4,YMXV,Basement (A room below the ground floor),4,5,Yes,A person is sweeping up with a broom and putting things back in their place. They take break on the sofa and start drinking a water.,broom;bucket;cup/glass/bottle;floor;sofa;water,A person is cleaning the floor with a brush in their right hand and holding an orange bucket in their left hand. The person sets down the orange bucket and continues to clean. Then they also put down the brush and walk over to a white sofa and sit down. The person then picks up a bottle of water and drinks from it.,c123 16.10 32.00;c106 17.70 31.80;c102 0.00 12.40;c151 15.10 23.60;c127 0.00 15.50,30.54
5S1WQ,KQI6,Dining room,6,7,Yes,A person is closing the desk and then playing with a broom in the dining room.,broom;chair;desk;floor,"A person throws a broom, then picks it up and tidies up. The person moves a chair to tidy under the desk.;A person walks into a room, picks up a broom and begins tidying the floor.  They pick up a chair to sweep the floor, then put it back in place.",c101 0.00 2.60;c127 7.80 31.80;c102 6.40 30.80;c100 6.00 11.00;c098 6.20 30.70,31.46
N915C,6RE8,Bedroom,6,7,Yes,"A person is undressing as the person stands in front of the wardrobe. Then, wrapped in a blanket, the person picks up a broom and begins tidying the room.",blanket;broom;clothes;doorway;floor,"A person walks into a room and gets undressed.;A person walks into the room and undresses. They snuggle with a blanket, pick up a broom, and sweep the floor.",c100 21.70 35.00;c102 20.90 35.00;c072 14.40 35.00;c155 0.00 16.60;c097 0.00 4.50;c127 23.60 35.00;c001 6.10 18.10;c073 15.40 28.60,33.83
U1DTW,0KZ7,Garage,7,7,Yes,A person is tidying up with a broom. The person starts laughing because of something they noticed outside the window.,broom;floor;window,A person in blue jeans and a sweat shirt is inside a cluttered room and using a yellow broom to sweep the floor.,c098 0.00 34.00;c102 0.00 24.60;c092 21.80 34.00;c127 20.80 25.10,32.71
57J92,D0RU,Recreation room / Man cave,6,6,Yes,One person grasps a broom and smiles at another person who is eating a sandwich and watching the first person.,broom;floor;food;sandwich;television,A person is sweeping the floor with a broom. Another person is standing out of the way while eating something. The second person walks away.;person sweeps the floor and another eats a sandwich,c065 9.40 38.00;c098 0.00 38.00;c152 9.90 35.40;c127 0.00 38.00;c067 29.60 34.70;c102 1.10 38.00;c156 29.80 35.40;c132 0.00 38.00,36.62
9GMHF,XXN8,Entryway (A hall that is generally located at the entrance of a house),4,7,Yes,A person is laughing as the person hangs their coat up in the cabinet. Then the person opens the door and reaches for a broom to sweep out the entryway.,broom;cabinet;clothes;coat;door,"A person hangs up a red coat in a closet.  The person then opens another door, takes out a broom, and begins sweeping the hallway.",c008 12.80 18.70;c100 14.30 19.90;c112 11.10 16.60;c006 12.30 17.30;c098 15.40 32.00;c102 17.30 32.00;c000 0.00 12.70;c004 0.00 13.70;c001 0.00 14.60,31.08
FU2HI,T7C3,Kitchen,6,1,No,A bag of groceries sit on a chair. A sneezing person is working a broom to death trying to sweep out the dusty corner.,broom;floor,A person is sweeping the floor with a broom.;The person is sweeping the floor over and over again.,c098 0.00 37.00;c102 0.00 37.00;c127 0.00 37.00,36.42
TJBGM,8718,Entryway (A hall that is generally located at the entrance of a house),5,4,Yes,A person is standing with a broom in the entryway.  The person then walking over to grab a book that's nearby.,book;broom;floor;shoes,A person sweeps the floor in the kitchen. They put down the broom and pick up a book and start reading.;The person is sweeping the floor. The person arranges some shoes. The person picks up a book and starts reading it.,c027 19.10 31.00;c032 19.50 31.00;c102 0.00 16.40;c127 0.00 15.90;c026 16.20 31.00;c030 15.60 20.80;c098 0.00 18.20,30.42
C41G7,3531,Living room,5,5,Yes,"A person is tidying the hallway with a broom. They stop, and start playing with a television.",broom;floor;remote;television,A person is dusting their living room. They put the duster down and then pick up a remote and start changing the TV channels.,c132 2.80 9.30;c098 9.00 21.90;c099 10.80 23.30;c101 10.90 24.40;c102 22.40 29.20;c127 0.00 3.10,31.08
AZZVK,2Q9D,Stairs,6,6,Yes,A person is tidying the house by sweeping a broom across the stairs. They are standing on the stairs with a light hanging above them.,broom;floor,A person sweeps the stairs with a broom.;A person is sweeping the stairs.,c098 0.00 32.00;c102 0.00 32.00;c127 21.30 32.00,30.67
D19IR,ZAWX,Hallway,6,1,No,A person stands in a hallway looking out the window watching kids playing while holding a bag of groceries. The person is putting the bag on the floor to pick up the fallen broom so they don't trip over it.,bag;broom;doorway;floor;groceries;window,A person is sitting on a balcony. They then stand up with a bag of groceries. Nest they go inside and begin sweeping the inside of the living room.,c020 10.30 25.90;c102 23.30 32.00;c154 11.50 18.10;c127 22.10 32.00;c097 16.00 22.00,31.00
1DYYP,3VLX,Kitchen,3,7,Yes,A person is holding a broom in the kitchen.  The person looks in the mirror and begins fixing hair. The person begins to sweep with the broom.,broom;floor;hair;mirror,A person is holding a broom in a kitchen. The person walks over to a mirror and adjusts their hair. The person sweeps the floor.,c144 3.40 24.40;c096 3.20 24.70;c102 0.00 10.50;c127 0.00 13.30,30.83
CIGGJ,YA10,Laundry room,6,7,Yes,A person is throwing broken glass into a trashcan and then running a broom across the floor of a laundry room.,broom;floor;glass,"Person is picking up glass from a laundry room floor. After picking up the large pieces of glass, they use a broom to finish sweeping it up.",c127 0.00 17.30;c102 16.80 32.00;c154 13.40 18.70,30.83
L36YT,BYF9,Living room,6,7,Yes,A person grasps a broom and begins cleaning underneath a table. Another person throws a ball onto a sofa and sits down.,broom;floor;sofa;table,A person walks through their living room and picks up a broom and starts sweeping under a table. Another person walks in and sits on the sofa.,c123 17.80 22.00;c098 3.90 22.00;c100 3.80 10.00;c102 6.00 22.00;c151 16.90 22.00;c125 5.70 22.00;c127 5.90 22.00,20.75
YDSYL,3H6W,Laundry room,3,6,Yes,"A person is tidying up a laundry room by sweeping the floor, when they are done they smile and place the broom against the doorknob. After they bend down to tie their shoe.",broom;dustpan;floor;shoes,"Person picks up broom, sweeps and than sets broom down in order to tie shoes.",c127 5.40 34.30;c102 3.60 34.30;c154 1.30 35.10,37.12
K5CRM,5LWB,Hallway,7,7,Yes,A person is sitting in the hallway with a pillow in their lap.  The person puts the pillow on the floor and lays down on it.  Another person stands in the doorway holding a broom and drinking a cup of coffee.,broom;floor;pillow,One person is sitting in a room while another person is standing beside them and sweeping with a broom. The first person then proceeds to lay down and place their head on a pillow.,c076 0.00 13.00;c102 2.50 19.00;c124 7.10 19.00;c127 0.70 19.00;c079 6.40 11.40;c077 6.20 11.30;c098 0.00 19.00;c125 0.00 11.80;c078 0.00 10.90,17.58
FIBCE,9PLL,Bathroom,5,7,Yes,"Person is in the bathroom grasping a broom and sweeping the floor. They turn off the light, and then leave the room.",broom;doorway;floor;light,"A person is sweeping with a broom, they then turn off the light and walk out of the room.",c127 0.00 17.70;c098 0.00 17.00;c102 0.00 17.70;c105 23.20 28.40;c097 23.30 30.00,31.58
LJ2J6,C7O9,Living room,6,6,Yes,"Person holding broom, picks up towel from floor and throws it on couch. Person begins tidying up pillows on couch.",broom;clothes;sofa;towel;window,"A person is tidying up a sofa, while holding a broom.;A person tidied up a living room.  The person held a broom, but did not do much with it.  The person picked up clothes from the floor.",c098 0.00 31.00;c034 0.20 7.20;c102 0.00 31.00,29.54
U3NKR,Z68L,Bathroom,6,6,Yes,Person is in the bathroom throwing the towel over the door while using the broom to clean the floor and pouring water in a plant.,broom;doorway;floor;spray;towel,"Someone walks into a bathroom with a broom, spray, and towel. They put the towel on the door and spray the floor and begin brooming and then they leave.",c098 3.80 47.40;c102 5.20 47.90;c127 5.20 47.90;c033 1.10 11.40;c034 4.20 11.40;c097 2.80 8.50,47.96
1GQAJ,6RE8,Bedroom,6,7,Yes,"A person walks in holding a broom, shutting the door behind them using the doorknob.  They start tidying up around the bed area.",bed;broom;door;floor,"A person opens the door to a bedroom, walks in holding a broom and begins to sweep the floor.",c098 1.80 17.70;c102 5.90 24.80;c141 8.50 21.70;c008 10.90 31.10;c127 8.20 28.40;c097 0.20 6.30,33.42
HYIZD,C7O9,Stairs,6,6,Yes,"A person is grasping the handrail up the stairs, with a towel draped over their shoulder, and a broom in the other hand.  They start tidying up on the stairs with the towel and broom.",broom;floor;rail;steps;towel,"A couple of people cleaning a stairway.The one person is wiping down the railing of the stairs. The second person is carrying a broom and starts swiping the steps and smiling .;A person is holding a broom on the stairs they give the broom to the second person who begins sweeping, while the first person cleans the stairs with a towel.",c033 0.90 31.00;c035 0.90 5.90;c038 2.20 31.00;c098 0.00 31.00;c100 0.30 5.60;c102 2.10 31.00;c127 2.80 31.00,30.17
Z320B,ZEM0,Laundry room,5,7,Yes,A person is tidying up their laundry room with a broom. The person takes a blanket and folds it.,appliance;basket;blanket;broom;clothes;floor,"Person holding broom, sweeps floor, puts broom in corner by door, picks up clothes from basket, folds it, and touch appliance.",c000 18.10 45.00;c098 0.00 19.90;c099 14.50 20.50;c102 0.20 17.70;c127 0.60 17.90;c071 18.70 24.90;c073 17.60 22.50;c001 35.30 41.20;c075 33.90 41.00;c070 25.10 32.20,43.96
L1MR4,WQ8Z,Entryway (A hall that is generally located at the entrance of a house),6,7,Yes,"A person is tidying up the entryway, and picks up some dirty dishes. The person walks over to the vacuum, but instead pulls out their phone and starts playing with it.",broom;dish;floor;phone;vacuum,A person vacuums the floor and then picks up a coffee cup and plays with their phone.,c016 16.50 28.00;c118 11.40 28.00;c099 7.30 13.90;c018 16.60 28.00;c015 14.70 28.00;c127 4.30 12.30;c102 4.30 12.30,27.33
FQ9QX,OUKK,Living room,6,7,Yes,Person grabs broom and starts tidying up a floor then picks up pillow from floor and starts sneezing.,broom;coffee;floor;pillow,A person is sweeping with a broom then sneezes on a pillow.,c127 4.90 31.00;c102 4.70 31.00;c079 23.00 31.00;c153 20.00 26.60;c076 18.30 29.00,30.42
YPQ97,PKND,Bedroom,4,6,Yes,"A person is holding a broom and a pair of shoes. The person puts the shoes on, then begins sweeping the floor with the broom.",broom;floor;shoe,A man is using a broom to sweep a room while indoors. The man seems to be doing this as a choir.,c098 0.00 32.00;c127 2.50 32.00;c126 0.50 6.20;c053 0.00 5.90;c102 2.80 32.00;c054 1.30 6.10,31.25
FDU31,L4ZP,Kitchen,6,6,Yes,"A person is tidying the pantry, alternately working with a broom and a vacuum.",broom;floor;vacuum,"Person sweeps part of the floor, then vacuums something up and picks broom back up and continues sweeping;A person is sweeping the floor, then vacuums the pile of dirt.",c137 0.00 4.60;c102 0.00 3.50;c127 0.80 5.70,36.92
DXUQS,9PLL,Kitchen,4,6,Yes,A person in the kitchen is laughing while holding a broom and putting away groceries.,bag;broom;counter;floor;food;groceries;shelf,A person is sweeping the floor with one hand using a small broom. The person stops sweeping and takes some grocery items out of a bag on the kitchen counter.;The person is sweeping the floor and then proceeds to grab groceries from a can on the counter.,c130 17.50 26.90;c098 0.00 14.50;c102 0.00 14.90;c127 0.00 12.80;c149 10.80 16.40;c062 17.20 22.50;c063 16.00 34.00;c081 18.00 27.00;c061 16.00 34.00,32.71
8OHDL,4OHY,Bedroom,6,7,Yes,"A person is tidying up with a broom. Then, picking up a pillow and throwing it towards the refrigerator, the person leaves the room.",broom;floor;pillow,A person is tidying up a room with a broom they then grab a pillow and throw it and walk through a doorway.,c080 12.30 17.60;c102 0.00 15.40;c098 0.00 16.00;c127 2.20 9.30;c126 11.10 18.80,29.67
PFW9F,9PLL,Entryway (A hall that is generally located at the entrance of a house),5,7,Yes,A person is standing in the entryway of the house. Holding a broom and smiling. They use the broom to sweep up as well as move some loose clothing on the floor.,broom;floor,A person is in a hallway sweeping with a broom and pushing along a towel on a floor.  The person is wearing a skirt.;A person is sweeping with a broom and pushes a towel that is on the floor.,c127 11.30 29.80;c098 0.00 37.00;c154 0.00 37.00;c152 6.90 13.50;c102 0.00 37.00,36.33
16V9S,DXDI,Closet / Walk-in closet / Spear closet,6,6,Yes,A person is smiling while sweeping the closet with a broom Then the person leaves with some homework.,broom;floor;homework;paper;table;wardrobe,"Person in a room sweeping a floor puts the broom against the wall pick up a book and leave the room.;A person is standing in front of an open wardrobe, sweeping with a broom. The person props the broom against a table, picks up homework from the floor of the closet, and walks away with it.",c098 0.00 21.70;c102 0.00 16.40;c127 0.00 16.40;c100 0.00 17.00;c117 18.00 26.00;c009 13.00 20.00;c099 12.90 21.90,25.88
U6L1X,1OHU,Kitchen,6,6,Yes,Person Y walks to the pantry and turns on the light. The person picks up the broom and sweeps the kitchen floor. The person puts the broom back in the pantry and closes the door.,broom;closet/cabinet;door;dust pan;floor;light,"A person grabs a broom throws a dust pan on to the floor and sweeps the floor. The person puts the broom back into the closet and shuts the door.;The person turned on the light in the pantry. The person took a broom from the pantry and swept the kitchen floor. They put the broom back away, shut the door and turned the light back off.",c098 2.70 7.60;c100 1.30 7.60;c102 5.80 18.90;c126 4.20 9.70;c127 14.80 22.40;c006 21.40 27.30;c099 19.80 24.60;c104 0.00 3.00;c112 21.40 27.20,27.50
BOHLW,3531,Pantry,6,6,Yes,A person is washing a shelf in a pantry. The person is sneezing. The person uses a little vacuum to clean. The person shines a light to see where to vacuum.,broom;closet/cabinet;cup/glass/bottle;duster;light;shelf,person is cleaning up the cabinet with a duster while holding a flash light.,c104 23.90 29.80;c082 0.20 27.40;c114 0.00 27.50;c107 0.00 17.40;c102 16.00 23.00,32.08
5M49C,9Y7F,Home Office / Study (A room in a house used for work),6,7,Yes,One person is tidying the office with a broom. Another person holds a sandwich while playing a game on a laptop.,bed;broom;floor;laptop,A person is sitting on a bed working on a laptop while holding something. Another person is walking around sweeping with a broom.,c047 0.00 32.00;c052 0.00 32.00;c102 0.10 28.50;c135 0.00 32.00;c127 0.00 28.30,30.54
81QUM,YMXV,Bedroom,5,7,Yes,"Person is tidying up floor with broom, then starts throwing shoes and starts laughing.",broom;door;floor;shoe,"Person bending down sweeping floor with broom. Then puts broom next to door. Then person picks up shoes and toss it to the other side of room, person claps and smiles.;A person is sweeping the floor. Then tosses some shoes.",c126 18.80 24.40;c056 16.70 24.00;c098 0.00 19.60;c102 0.00 19.60;c152 22.70 29.40;c058 18.40 24.40;c099 15.00 19.70;c149 22.50 29.00;c127 0.00 19.30,30.75
TX1HS,I4RP,Entryway (A hall that is generally located at the entrance of a house),6,6,Yes,"A person walks into hallway sweeping with broom. They knock a glass off of a laptop, lying on the floor, pouring water out.",broom;coffee;floor;glass;poster;wall,A person is standing in front of the front door sweeping the floor and knocking a glass beneath a poster that is on the wall.;A person is sweeping the entry way when they knock over a cup of coffee with their broom.,c127 0.00 3.70;c102 0.00 4.00,2.79
5MF9Y,Z68L,Recreation room / Man cave,6,6,Yes,"The person can run with a broom, The person can also play with their food",bench;book;broom;floor;food,"The person runs in the room holding a broom and starts to sweep the floor and then tosses a book on the bench and then leans the broom up against the wall and starts to eat and juggle fruit and then starts to run out of the room.;A person walks in, and starts to sweep. Then they juggle a little bit.",c098 1.30 17.60;c102 3.90 15.30;c062 14.10 25.80;c064 14.80 20.30;c127 4.30 15.40;c099 13.60 19.80;c063 18.60 27.60;c150 0.60 6.50;c152 17.80 28.00;c149 17.70 28.00;c116 7.30 12.10,27.25
T2XVO,0KZ7,Stairs,5,7,Yes,A person is tidying up their house by sweeping the stairs with a broom. They notice a spot on the stairs they cannot sweep up. The person fetches a rag off a table and washes the spot away.,broom;chair;counter;cup/glass/bottle;doorway;floor;scrub;towel,A person is using a broom to tidy up the stairs. They go to a counter and pick up a scrub and clean more thoroughly.,c098 0.00 17.70;c099 11.50 18.20;c102 0.00 15.50;c106 1.50 12.10;c059 0.00 28.00;c033 15.60 28.00;c107 1.40 13.10;c127 0.00 18.30;c035 15.40 22.10;c038 18.40 28.00;c097 13.80 19.10,26.96
2544C,18IT,Home Office / Study (A room in a house used for work),7,7,Yes,"A person throws a towel in their home office, A person does some light tidying in their office.",broom;chair;clothes;desk;doorway;floor;shelf;table;towel,"Person is in the bedroom cleaning up and putting items onto the shelf. They also begin to sweep up with a broom.;A person walks through a doorway folding a towel.  The person puts the towel on a shelf.  The person then moves items from a desk to the shelf.  Next, the person cleans the shelves with towel, straightens the chairs and sweeps the floor with a broom.",c033 4.00 14.00;c036 0.00 6.00;c081 11.00 45.00;c098 0.00 3.17;c102 0.00 2.54;c127 0.00 3.16;c000 0.00 14.60;c034 10.60 15.80;c082 11.40 44.60;c100 50.70 78.70;c012 12.20 45.00;c097 75.90 82.00;c037 3.70 15.40,81.08
1Z5FK,SS3R,Living room,6,6,Yes,A person sweeps with a broom before they start sneezing.  They sit on the sofa and play a video game.,broom;chair;floor;sofa;television,"A person is sweeping, and then sneezes. Then they sit down and turn on the television.",c098 0.00 11.70;c099 5.10 12.50;c123 16.40 33.00;c153 1.60 13.60;c151 17.10 25.10;c102 0.00 3.80;c127 0.00 4.10;c059 18.50 33.00,32.25
MUE7H,ENC8,Bedroom,6,7,Yes,"A person is awakening, then sitting on a bed and putting on shoes and finally using a broom in a bedroom.",bed;broom;floor;shoe,"A person awakens on a bed. They sit up, put on their shoes then stand up.  They walk over to a broom, pick it up and begin tidying the floor with it.",c098 22.80 47.50;c102 23.80 40.70;c133 0.00 8.30;c146 0.00 8.10;c055 6.60 21.00;c100 21.00 26.50;c134 0.00 8.10;c057 5.80 20.00;c154 16.70 23.50;c127 22.80 43.00,50.50
V149B,DXDI,Entryway (A hall that is generally located at the entrance of a house),5,7,Yes,"A person is fixing a shelf, then sweeping with a broom, then washing a window in an entryway.",broom;floor;shelf;table;window,"A person is cleaning a desk, then picks up a broom and starts sweeping the floor, before washing windows with a cloth.",c082 0.00 8.80;c102 6.70 17.10;c091 21.30 32.00;c154 4.50 9.90;c127 7.10 16.80;c012 0.00 9.30,31.50
QDVXO,2RTW,Kitchen,6,6,Yes,"A person is tidying their entryway with a broom. The person removes a picture frame from the wall, and washes it with glass cleaner.",broom;cup;floor;picture,A person is sweeping the kitchen floor with a broom they set the broom down go over to a picture on the wall take it down use some cleaner and a paper towel and clean the picture.,c084 13.20 32.00;c083 13.50 20.10;c111 16.10 32.00;c102 0.00 15.20;c127 0.00 17.30;c098 0.00 14.60;c088 11.30 32.00,30.58
RYDUK,R1OT,Closet / Walk-in closet / Spear closet,7,7,Yes,A person begins undressing then puts the clothes in the closet. The person then grabs a broom and begins to tidy up.,broom;closet/cabinet;clothes;wardrobe,"A person is standing at a wardrobe and takes off a shirt, placing it inside. The person then picks up a broom and starts wiping the wardrobe doors off with it.",c100 5.40 22.00;c000 0.00 10.60;c155 0.00 10.70;c098 9.90 22.00;c102 10.10 22.00;c001 4.30 9.10;c155 3.50 8.30;c114 7.10 22.00;c002 0.00 6.60,20.96
CG7FL,6NQX,Stairs,6,7,Yes,"The person is tidying with a broom.  They stop and pick up shoes, then throw the shoes and the broom down the stairs.",broom;floor;shoe,"A person is sweeping down some stairs, they then find some shoes near the top and throw the shoes and the broom down the stairs.",c101 11.40 18.40;c053 10.60 18.20;c098 0.00 16.20;c102 0.00 16.10;c056 8.60 14.40;c058 10.60 20.00;c127 0.00 14.40;c126 11.70 17.90,18.58
DEXMO,D0RU,Hallway,7,5,Yes,A person is seen standing in the garage with a broom. They begin leaving to put some clothes away.,broom;clothes,A person tidies up with a broom.  They take some clothes from the floor and walk out of the room.,c002 19.10 25.00;c102 7.20 21.70;c000 16.80 32.00,31.00
NJM82,BYF9,Entryway (A hall that is generally located at the entrance of a house),6,5,Yes,"A person is fixing the door in the doorway.  After being done, the person uses a broom to clean up and then sits down.",bench;broom;chair;door;floor;phone;window,"someone standing in a door way and then grabbing a broom and sweeping;A person is standing near a door texting and then they hold the door and reach something on it.  They then stomp something off their feet and walk over to grab a broom. They sweep up the floor, put the broom against the wall and sit on a bench.",c007 0.00 26.40;c102 26.30 50.90;c151 47.90 53.00;c059 47.20 53.00;c127 27.60 50.90,51.96
PW3GG,0KZ7,Closet / Walk-in closet / Spear closet,7,7,Yes,A person runs into their closet holding a broom. They tidy up and sweep the floor. They open the door and leave while smiling.,broom;closet;door;floor,A person is walking into a closet and sweeping with a broom then walks out.,c098 1.10 21.70;c102 1.10 22.30;c127 2.90 20.70;c008 17.50 23.60;c097 0.30 5.50,23.71
2UZUJ,HR43,Laundry room,5,7,Yes,Person is standing at the dryer trying to fix their laptop. Person begins to eat some food while tidying the area around them.,broom;floor;food;laptop;sandwich,"a person holding a sandwich works on their laptop picks up a broom and starts sweeping then leaves the room.;A person is typing on a laptop that is sitting on top of a washer or dryer.  They type for a bit, and then when the screen goes dark, they pick up a broom and begin to sweep the area around where they were standing.",c061 27.20 31.00;c052 0.00 17.50;c098 14.10 20.40;c102 15.90 30.70;c067 27.30 31.00;c127 16.40 24.50;c051 25.50 31.00,29.54
KSIYE,0KZ7,Basement (A room below the ground floor),6,6,Yes,"A person was using a broom to clean the stairs.  While grasping at the wall, the clothes was knocked over and poured down the stairs.",broom;floor;laundry basket;stairs,"The person is sweeping the stairs starting at the bottom (!) and working up.  When he gets near the top, he slips and falls, sending a laundry basket tumbling down the stairs.",c098 0.00 26.00;c102 0.00 25.40;c124 23.30 28.00,26.71
VYW49,YMXV,Bedroom,4,6,Yes,A person is tidying the pantry by sweeping with a broom. The person then throws down the broom and sits in a chair.,broom;chair;floor;table,"A person is using a broom to sweep the floor of the room, then sits down in a chair.",c059 18.00 32.00;c102 0.00 22.00;c151 21.00 27.50;c127 0.00 22.00;c011 29.20 32.00,31.17
Y3KJW,0KZ7,Stairs,6,6,Yes,A person is playing with clothes while another person is tidying with a broom.,broom;clothes;floor;towel,"Two people are standing at the bottom of the stairs, person one is sweeping the floor while person two is tossing clothes and a towel around and catching them.",c000 0.00 29.00;c102 0.00 29.00;c033 0.00 29.00;c127 0.00 29.00,28.04
RP64Z,D0RU,Stairs,6,5,Yes,The person is laughing as they clean the stairs.  They use the broom to sweep up the stairs and then they put the broom down and walk away.,broom;doorway;floor;mop,The person is mopping a couple of stairs and then walks away through a doorway.,c098 0.00 17.20;c102 0.00 17.10;c097 15.20 20.20;c127 0.00 14.60;c149 0.00 8.30,30.75
U4FR1,EXQX,Entryway (A hall that is generally located at the entrance of a house),6,4,Yes,A person opens the door and turns on the light. They then begin tidying the closet with their broom.,broom;door;floor,"The person opens the door, picks up a short broom and starts quickly sweeping something from the floor into the corner.",c008 0.00 3.80;c102 5.10 46.00;c098 5.10 46.00;c127 5.10 46.00;c141 0.00 3.80,44.58
BAUQE,6IFG,Entryway (A hall that is generally located at the entrance of a house),6,6,Yes,"A person is in a office fixing their wardrobe, afterwards they grasp a broom and start sweeping the floor.",broom;clothes;floor,A person is sweeping up.,c100 5.00 10.20;c102 8.20 16.00;c127 0.10 5.40;c127 7.50 16.00;c004 0.00 7.00,14.62
NO0WS,C7O9,Pantry,7,7,Yes,"A person is standing in their pantry eating a cookie. They begin to put away their groceries, and grab the broom to sweep up the cookie crumbs.",bag;box;broom;closet/cabinet;floor;food;groceries;shelf,"the person is standing the room, eating something, and adjusting all the groceries into the rack and cleaning the room",c020 0.00 11.10;c130 7.00 18.70;c156 0.00 10.20;c062 6.20 17.50;c102 17.70 31.00;c024 14.20 19.90;c100 15.60 21.40;c023 0.00 10.50;c081 8.50 12.80;c081 10.70 15.80;c063 5.90 11.10;c022 6.20 19.30;c042 6.20 18.50;c043 6.20 18.50;c114 6.20 18.50;c040 7.10 13.20;c098 14.70 31.00;c127 14.80 31.00;c023 7.30 13.20;c081 12.90 19.10;c061 0.00 7.80;c063 0.30 4.90,30.29
XEGTL,YA10,Garage,5,7,Yes,"One person tidies up around a chair with a broom, then laughs into a mirror.",broom;chair;floor;mirror,The person is sweeping the garage floor. When the person finished sweeping they leaned the broom up against a chair and turned around to look in a mirror. While looking in the mirror the person was pointing at himself in the mirror and laughing.,c098 0.00 22.30;c102 0.00 20.60;c096 20.10 31.00;c099 15.70 22.60;c094 19.70 31.00;c149 22.60 28.90;c127 0.00 19.10,30.46
XUTJZ,T7C3,Bathroom,6,7,Yes,"A person is grasping a broom, working in the bathroom doorway and looking out a window.",broom;clothes;doorway;floor;window,Person sweeping outside a door in the hallway with a broom while looking into a room out the window,c098 0.00 36.00;c092 12.80 24.00;c102 0.00 36.00;c127 0.00 36.00,35.12
7SAFU,LTAC,Bedroom,6,6,Yes,A person is awakening to a light and tidying a broom and towels.,bed;blanket;broom;clothes;floor;light;towel,A person is sleeping on a bed then wakes up when the light is turned on.  They then proceed to grab a broom and sweep the floor before pulling a towel off the door and folding it.;Person getting up out of bed and beginning to sweep around the room and folding a towel.,c037 26.70 36.00;c098 10.40 24.20;c146 1.00 7.10;c134 0.00 4.80;c133 1.70 8.10;c127 10.40 24.80;c000 26.20 36.00;c102 10.40 36.00;c033 26.00 36.00,34.96
AXKNF,KQI6,Dining room,7,7,Yes,"A person is pouring some water into a glass, then leaves to grab a broom.",broom;cup;floor;glass;table;water,"A person picks up a bottle of water from a table and pours it into a cup, the walks away to grab a broom and begins sweeping.",c108 6.40 12.50;c098 26.50 33.00;c100 26.40 31.30;c102 28.80 33.00;c127 24.80 33.00;c009 16.20 23.20,31.83
DH9JU,OUKK,Kitchen,2,6,Yes,The person is washing out the inside of their sink. Then person takes a broom and sweeps a spot on the floor.,broom;dish;floor;sink,Person walks into kitchen and begins to wash dishes. Person then sweeps the floor with a broom.,c098 8.40 31.00;c102 8.60 31.00;c127 8.60 31.00;c118 0.00 5.40;c121 0.00 14.80;c100 12.20 17.10;c119 0.00 3.60,29.71
WD6WB,5LWB,Bedroom,4,6,Yes,One person is fixing a squeaky doorknob. Another person is leaving the room with a broom in their hand.,broom;closet/cabinet;doorknob;doorway;floor,"A person is fixing a doorknob, while another person is sweeping the floor with a broom.",c140 11.40 20.00;c098 0.00 12.00;c102 0.00 12.10;c127 0.00 11.30;c113 9.20 14.80;c097 9.20 14.90,18.54
8TRIW,JVLO,Stairs,6,7,Yes,A person is drinking water after taking medicine and then tidying the steps with a broom on the stairs.,broom;cup/glass/bottle;doorway;floor;medicine;shelf;water,A person takes some medicine with a glass of water. The person then begins to sweep the stairs.,c129 4.10 14.10;c098 14.70 34.00;c102 17.00 34.00;c106 7.20 14.00;c110 0.10 16.90;c127 12.90 34.00;c097 12.60 27.90;c109 0.60 16.40;c081 2.40 7.40;c081 4.90 10.80;c100 14.20 34.00;c152 10.80 16.60,32.71
BID6Z,ZAWX,Home Office / Study (A room in a house used for work),6,7,Yes,"A person is walking down the hallway holding a broom.  The person picks up a towel off the floor,  opens a closet door, puts the towel in the closet, and closes the door.",broom;closet/cabinet;door;floor;shelf;towel,"A person tidies up the floor with a broom, then picks up a towel from the floor and opens a door to a cabinet. They put the towel on a shelf and close the door.",c006 29.80 34.00;c008 19.40 25.80;c127 0.00 22.60;c034 21.40 29.40;c035 17.30 24.80;c098 0.60 21.80;c102 1.10 24.10;c113 16.60 23.60;c112 22.10 33.00;c081 19.10 25.90,32.92
EXB02,KQI6,Entryway (A hall that is generally located at the entrance of a house),1,7,No,One person is tidying up with a broom while another person with a box watches and smiles from the doorway.,book;box;broom;chair;door;wall,A person is cleaning the wall with a broom. Another person then walks in holding a box.;Person #1 is sweeping the wall with a broom. Person #2 walks in through the door and points at the wall smiling and laughing. Person #2 is holding a plastic sandwich container.,c097 11.60 17.80;c098 0.00 9.50;c102 0.00 22.50;c152 1.90 15.60;c060 0.00 31.00;c149 13.40 31.00;c026 12.00 31.00,30.08
RB9VI,6RE8,Entryway (A hall that is generally located at the entrance of a house),5,6,Yes,A person in an entryway holding a broom sweeping. They pick up a bag take out a bottle and drink from it. They leave while grasping the bottle.,backpack;bag;broom;cup;doorway;floor;glass,A person is sweeping the floor and throws the broom down.  They take a bottle out of a backpack and drink it as they leave.,c106 16.90 26.20;c110 13.60 24.00;c098 0.00 15.30;c102 0.00 16.70;c127 0.00 17.80;c107 14.00 28.00;c021 10.70 18.30;c101 7.90 14.90;c020 11.00 19.20;c097 23.60 28.90;c099 9.20 13.80;c100 0.00 2.60,30.92
